DEPT,GR,Helper
317.754,18.98748,1
317.9064,20.09636,1
318.0588,19.67114,1
318.2112,19.4566,1
318.3636,20.49699,1
318.516,20.54396,1
318.6684,19.89933,1
318.8208,20.21922,1
318.9732,20.14745,1
319.1256,19.51746,1
319.278,18.44392,1
319.4304,17.19286,1
319.5828,17.39854,1
319.7352,17.64639,1
319.8876,16.4418,1
320.04,15.29249,1
320.1924,15.00477,1
320.3448,15.83545,1
320.4972,16.71029,1
320.6496,16.37237,1
320.802,16.38203,1
320.9544,17.31598,1
321.1068,18.21042,1
321.2592,18.90902,1
321.4116,19.66175,1
321.564,18.58319,1
321.7164,18.30836,1
321.8688,19.14574,1
322.0212,19.99363,1
322.1736,20.55087,1
322.326,20.90135,1
322.4784,20.9655,1
322.6308,20.89632,1
322.7832,20.7018,1
322.9356,20.62586,1
323.088,21.03309,1
323.2404,21.10983,1
323.3928,20.90623,1
323.5452,20.92612,1
323.6976,19.9374,1
323.85,18.87434,1
324.0024,19.69409,1
324.1548,18.91494,1
324.3072,17.33278,1
324.4596,16.64474,1
324.612,18.38158,1
324.7644,19.92665,1
324.9168,20.57447,1
325.0692,20.71082,1
325.2216,20.70904,1
325.374,21.5601,1
325.5264,22.76873,1
325.6788,23.10316,1
325.8312,20.80229,1
325.9836,19.97063,1
326.136,19.75108,1
326.2884,20.03253,1
326.4408,20.47143,1
326.5932,20.8265,1
326.7456,19.23785,1
326.898,17.74222,1
327.0504,16.78258,1
327.2028,16.99948,1
327.3552,17.80333,1
327.5076,17.39716,1
327.66,17.39839,1
327.8124,18.07836,1
327.9648,18.15335,1
328.1172,17.87716,1
328.2696,17.92109,1
328.422,18.19928,1
328.5744,18.6606,1
328.7268,19.39024,1
328.8792,20.00621,1
329.0316,18.39446,1
329.184,18.53596,1
329.3364,19.65448,1
329.4888,20.57264,1
329.6412,20.96981,1
329.7936,20.70274,1
329.946,19.78624,1
330.0984,19.74243,1
330.2508,19.82428,1
330.4032,19.26342,1
330.5556,17.94757,1
330.708,16.76667,1
330.8604,16.62009,1
331.0128,17.18255,1
331.1652,17.96513,1
331.3176,19.17925,1
331.47,19.96532,1
331.6224,20.64892,1
331.7748,20.50078,1
331.9272,20.50492,1
332.0796,19.56268,1
332.232,17.9449,1
332.3844,18.69563,1
332.5368,19.4703,1
332.6892,18.4397,1
332.8416,18.006,1
332.994,18.34325,1
333.1464,17.58832,1
333.2988,16.38783,1
333.4512,15.30249,1
333.6036,14.93546,1
333.756,14.88991,1
333.9084,15.11575,1
334.0608,15.95889,1
334.2132,17.01078,1
334.3656,17.92761,1
334.518,17.77348,1
334.6704,17.28923,1
334.8228,17.26118,1
334.9752,16.89322,1
335.1276,16.21369,1
335.28,15.28399,1
335.4324,14.6047,1
335.5848,15.04994,1
335.7372,15.09108,1
335.8896,15.39779,1
336.042,16.33087,1
336.1944,16.87764,1
336.3468,16.6652,1
336.4992,16.66221,1
336.6516,17.50886,1
336.804,17.49895,1
336.9564,16.71662,1
337.1088,15.17085,1
337.2612,14.14185,1
337.4136,16.16922,1
337.566,17.79453,1
337.7184,18.03384,1
337.8708,18.02417,1
338.0232,18.82096,1
338.1756,18.9376,1
338.328,19.46642,1
338.4804,19.56978,1
338.6328,19.04148,1
338.7852,18.17327,1
338.9376,17.2343,1
339.09,17.11562,1
339.2424,17.14913,1
339.3948,16.67154,1
339.5472,16.64138,1
339.6996,17.35405,1
339.852,18.08977,1
340.0044,18.59365,1
340.1568,18.17987,1
340.3092,18.58873,1
340.4616,19.06581,1
340.614,18.42659,1
340.7664,18.38388,1
340.9188,18.97705,1
341.0712,18.914,1
341.2236,18.19207,1
341.376,17.2165,1
341.5284,17.35153,1
341.6808,17.21886,1
341.8332,17.72714,1
341.9856,18.86048,1
342.138,19.82937,1
342.2904,20.39555,1
342.4428,20.68628,1
342.5952,19.90078,1
342.7476,19.60348,1
342.9,18.78622,1
343.0524,17.49902,1
343.2048,17.32929,1
343.3572,16.93003,1
343.5096,17.53289,1
343.662,17.62637,1
343.8144,17.45454,1
343.9668,16.37959,1
344.1192,15.80205,1
344.2716,16.03358,1
344.424,16.10406,1
344.5764,15.45578,1
344.7288,15.7582,1
344.8812,15.85537,1
345.0336,15.07068,1
345.186,14.73526,1
345.3384,15.94375,1
345.4908,17.82074,1
345.6432,19.01499,1
345.7956,18.45297,1
345.948,17.40332,1
346.1004,16.16078,1
346.2528,16.04615,1
346.4052,16.1897,1
346.5576,15.81264,1
346.71,16.03178,1
346.8624,16.59392,1
347.0148,17.02221,1
347.1672,17.28737,1
347.3196,17.46766,1
347.472,17.34499,1
347.6244,16.64112,1
347.7768,16.06052,1
347.9292,16.6851,1
348.0816,16.95666,1
348.234,17.2384,1
348.3864,18.04615,1
348.5388,19.23201,1
348.6912,19.31958,1
348.8436,17.84681,1
348.996,16.52582,1
349.1484,16.51229,1
349.3008,17.27111,1
349.4532,17.51577,1
349.6056,17.44828,1
349.758,17.22005,1
349.9104,16.62587,1
350.0628,15.5082,1
350.2152,14.53125,1
350.3676,14.7278,1
350.52,15.61108,1
350.6724,16.73759,1
350.8248,17.71058,1
350.9772,18.1634,1
351.1296,18.2429,1
351.282,18.92279,1
351.4344,19.54193,1
351.5868,19.64101,1
351.7392,18.97922,1
351.8916,19.53103,1
352.044,19.3149,1
352.1964,18.62375,1
352.3488,18.81986,1
352.5012,18.53824,1
352.6536,17.56512,1
352.806,17.05506,1
352.9584,17.18151,1
353.1108,17.9809,1
353.2632,18.65672,1
353.4156,18.69043,1
353.568,18.39201,1
353.7204,18.0746,1
353.8728,17.76594,1
354.0252,17.69124,1
354.1776,17.62769,1
354.33,17.73573,1
354.4824,18.23634,1
354.6348,18.86247,1
354.7872,19.46979,1
354.9396,19.72363,1
355.092,19.97558,1
355.2444,19.9816,1
355.3968,19.96814,1
355.5492,19.74815,1
355.7016,19.2607,1
355.854,18.45253,1
356.0064,17.5954,1
356.1588,17.30835,1
356.3112,17.04677,1
356.4636,16.37394,1
356.616,16.98867,1
356.7684,17.67022,1
356.9208,16.47383,1
357.0732,15.55441,1
357.2256,15.7816,1
357.378,17.39161,1
357.5304,19.12248,1
357.6828,19.71441,1
357.8352,18.93966,1
357.9876,18.60073,1
358.14,19.23448,1
358.2924,19.54067,1
358.4448,19.42997,1
358.5972,18.96671,1
358.7496,18.32578,1
358.902,17.96369,1
359.0544,18.00876,1
359.2068,18.87828,1
359.3592,19.4953,1
359.5116,20.30528,1
359.664,20.53194,1
359.8164,19.52942,1
359.9688,19.60881,1
360.1212,20.08346,1
360.2736,19.95401,1
360.426,19.84187,1
360.5784,19.68882,1
360.7308,19.48181,1
360.8832,19.07787,1
361.0356,18.29144,1
361.188,17.2099,1
361.3404,16.74752,1
361.4928,17.05057,1
361.6452,17.42964,1
361.7976,17.59751,1
361.95,17.55709,1
362.1024,18.24926,1
362.2548,19.08815,1
362.4072,19.63544,1
362.5596,19.34686,1
362.712,19.79198,1
362.8644,19.67591,1
363.0168,18.84246,1
363.1692,19.49843,1
363.3216,20.17113,1
363.474,19.68144,1
363.6264,18.35807,1
363.7788,18.18582,1
363.9312,19.18407,1
364.0836,19.99371,1
364.236,20.51905,1
364.3884,20.83866,1
364.5408,20.89539,1
364.6932,20.76681,1
364.8456,20.24386,1
364.998,19.73889,1
365.1504,19.86111,1
365.3028,20.00138,1
365.4552,19.95557,1
365.6076,20.41566,1
365.76,20.96959,1
365.9124,21.10126,1
366.0648,20.90712,1
366.2172,20.90142,1
366.3696,21.41426,1
366.522,22.1881,1
366.6744,22.29948,1
366.8268,20.84806,1
366.9792,19.70589,1
367.1316,19.17302,1
367.284,19.54114,1
367.4364,20.68939,1
367.5888,23.71845,1
367.7412,23.26287,1
367.8936,22.09558,1
368.046,20.87199,1
368.1984,20.03051,1
368.3508,19.90324,1
368.5032,20.05928,1
368.6556,19.3679,1
368.808,18.1503,1
368.9604,16.72688,1
369.1128,16.69341,1
369.2652,16.806,1
369.4176,15.9205,1
369.57,15.00196,1
369.7224,15.74729,1
369.8748,17.50093,1
370.0272,18.93889,1
370.1796,19.17029,1
370.332,18.18223,1
370.4844,17.49535,1
370.6368,17.20094,1
370.7892,17.64333,1
370.9416,18.62606,1
371.094,19.13868,1
371.2464,18.28606,1
371.3988,17.52215,1
371.5512,18.13212,1
371.7036,19.04847,1
371.856,19.17961,1
372.0084,18.69307,1
372.1608,18.86272,1
372.3132,18.8932,1
372.4656,18.58068,1
372.618,18.02121,1
372.7704,17.1801,1
372.9228,16.38887,1
373.0752,16.13688,1
373.2276,16.58052,1
373.38,17.04363,1
373.5324,17.7067,1
373.6848,18.51353,1
373.8372,19.09368,1
373.9896,18.33002,1
374.142,17.10205,1
374.2944,17.1404,1
374.4468,18.02013,1
374.5992,18.54094,1
374.7516,18.27999,1
374.904,17.70036,1
375.0564,18.40144,1
375.2088,17.99345,1
375.3612,18.52348,1
375.5136,18.54684,1
375.666,17.81202,1
375.8184,17.76134,1
375.9708,17.77757,1
376.1232,17.3929,1
376.2756,16.77631,1
376.428,16.26406,1
376.5804,16.0353,1
376.7328,16.42591,1
376.8852,16.40607,1
377.0376,16.15527,1
377.19,15.7327,1
377.3424,15.23484,1
377.4948,14.32694,1
377.6472,13.2327,1
377.7996,13.71063,1
377.952,14.81889,1
378.1044,15.17929,1
378.2568,14.84247,1
378.4092,14.53039,1
378.5616,14.99415,1
378.714,16.05711,1
378.8664,16.77345,1
379.0188,17.02827,1
379.1712,16.11019,1
379.3236,14.83787,1
379.476,14.5661,1
379.6284,15.47898,1
379.7808,14.99815,1
379.9332,14.35348,1
380.0856,14.41427,1
380.238,15.40575,1
380.3904,16.49097,1
380.5428,17.24195,1
380.6952,17.74574,1
380.8476,17.72663,1
381,17.49516,1
381.1524,17.61884,1
381.3048,18.07455,1
381.4572,18.785,1
381.6096,19.18961,1
381.762,19.08833,1
381.9144,18.29445,1
382.0668,17.3378,1
382.2192,16.57153,1
382.3716,16.85648,1
382.524,17.67305,1
382.6764,18.34999,1
382.8288,18.32088,1
382.9812,17.30937,1
383.1336,16.22208,1
383.286,15.55481,1
383.4384,16.00175,1
383.5908,16.8992,1
383.7432,16.51746,1
383.8956,15.20735,1
384.048,14.06174,1
384.2004,14.22837,1
384.3528,15.04389,1
384.5052,15.60754,1
384.6576,15.82745,1
384.81,15.80287,1
384.9624,15.79668,1
385.1148,16.08281,1
385.2672,16.5657,1
385.4196,17.05664,1
385.572,16.86507,1
385.7244,16.33571,1
385.8768,16.45673,1
386.0292,17.08463,1
386.1816,17.91765,1
386.334,18.47359,1
386.4864,19.14415,1
386.6388,19.69301,1
386.7912,19.85715,1
386.9436,19.78687,1
387.096,18.75166,1
387.2484,17.61336,1
387.4008,16.80124,1
387.5532,16.87212,1
387.7056,17.50597,1
387.858,18.25789,1
388.0104,18.345,1
388.1628,17.76129,1
388.3152,16.49268,1
388.4676,15.45556,1
388.62,15.86546,1
388.7724,16.52834,1
388.9248,16.63107,1
389.0772,16.49934,1
389.2296,16.57825,1
389.382,17.0621,1
389.5344,17.62437,1
389.6868,18.00369,1
389.8392,17.79657,1
389.9916,16.42863,1
390.144,16.91484,1
390.2964,17.62891,1
390.4488,17.17972,1
390.6012,17.52957,1
390.7536,17.24088,1
390.906,16.29398,1
391.0584,16.30402,1
391.2108,15.26235,1
391.3632,14.26898,1
391.5156,14.11562,1
391.668,15.11497,1
391.8204,16.00284,1
391.9728,16.60744,1
392.1252,16.75897,1
392.2776,15.94978,1
392.43,15.37366,1
392.5824,15.83076,1
392.7348,15.71156,1
392.8872,14.96861,1
393.0396,13.85116,1
393.192,13.27226,1
393.3444,14.17459,1
393.4968,13.80837,1
393.6492,14.58734,1
393.8016,15.85187,1
393.954,17.37045,1
394.1064,18.39217,1
394.2588,18.59886,1
394.4112,17.70959,1
394.5636,16.6779,1
394.716,16.30177,1
394.8684,16.73705,1
395.0208,16.70053,1
395.1732,15.96834,1
395.3256,15.76913,1
395.478,16.56715,1
395.6304,18.03094,1
395.7828,18.52773,1
395.9352,18.63882,1
396.0876,18.57964,1
396.24,18.5007,1
396.3924,17.73512,1
396.5448,16.05968,1
396.6972,15.78072,1
396.8496,16.53893,1
397.002,17.565,1
397.1544,18.38002,1
397.3068,18.56757,1
397.4592,17.80946,1
397.6116,17.58583,1
397.764,18.26816,1
397.9164,18.52177,1
398.0688,17.90973,1
398.2212,16.735,1
398.3736,16.11922,1
398.526,16.48338,1
398.6784,16.69633,1
398.8308,16.67607,1
398.9832,16.32417,1
399.1356,15.94559,1
399.288,15.4938,1
399.4404,15.39205,1
399.5928,16.1273,1
399.7452,16.81155,1
399.8976,16.66432,1
400.05,17.33276,1
400.2024,17.48401,1
400.3548,16.73221,1
400.5072,17.3215,1
400.6596,18.14063,1
400.812,18.76604,1
400.9644,18.87657,1
401.1168,18.26518,1
401.2692,17.25661,1
401.4216,16.9761,1
401.574,17.1965,1
401.7264,17.82529,1
401.8788,18.01985,1
402.0312,17.34618,1
402.1836,16.68272,1
402.336,15.45126,1
402.4884,14.82519,1
402.6408,14.57941,1
402.7932,14.8745,1
402.9456,15.32577,1
403.098,15.81004,1
403.2504,16.28288,1
403.4028,16.47684,1
403.5552,16.50774,1
403.7076,15.57925,1
403.86,14.23952,1
404.0124,13.98479,1
404.1648,14.64325,1
404.3172,14.44668,1
404.4696,13.79585,1
404.622,13.28963,1
404.7744,13.41717,1
404.9268,14.77084,1
405.0792,16.2765,1
405.2316,17.48318,1
405.384,18.12521,1
405.5364,17.88437,1
405.6888,16.33948,1
405.8412,15.89946,1
405.9936,16.92978,1
406.146,17.43208,1
406.2984,17.20607,1
406.4508,16.47929,1
406.6032,15.90438,1
406.7556,16.31633,1
406.908,16.50082,1
407.0604,16.07811,1
407.2128,15.72555,1
407.3652,16.22589,1
407.5176,15.78864,1
407.67,15.10145,1
407.8224,15.33418,1
407.9748,16.43988,1
408.1272,17.69989,1
408.2796,18.57895,1
408.432,18.86662,1
408.5844,18.19582,1
408.7368,17.51704,1
408.8892,17.84586,1
409.0416,17.62065,1
409.194,17.06831,1
409.3464,17.65244,1
409.4988,16.94598,1
409.6512,17.19946,1
409.8036,17.78195,1
409.956,17.16144,1
410.1084,16.28566,1
410.2608,16.37637,1
410.4132,17.09698,1
410.5656,17.07913,1
410.718,17.83992,1
410.8704,19.02118,1
411.0228,19.85234,1
411.1752,19.57768,1
411.3276,18.57668,1
411.48,17.69298,1
411.6324,17.62119,1
411.7848,17.12117,1
411.9372,16.33218,1
412.0896,16.5717,1
412.242,18.34747,1
412.3944,19.8597,1
412.5468,20.5739,1
412.6992,20.76184,1
412.8516,20.72366,1
413.004,19.53596,1
413.1564,18.51251,1
413.3088,19.22803,1
413.4612,18.81506,1
413.6136,17.70409,1
413.766,18.23961,1
413.9184,19.22496,1
414.0708,19.59213,1
414.2232,19.10483,1
414.3756,17.93628,1
414.528,17.03989,1
414.6804,17.82381,1
414.8328,18.70064,1
414.9852,19.56956,1
415.1376,20.90979,1
415.29,20.6769,1
415.4424,19.99944,1
415.5948,19.93626,1
415.7472,19.74757,1
415.8996,18.57733,1
416.052,17.29373,1
416.2044,16.52847,1
416.3568,16.90199,1
416.5092,17.60368,1
416.6616,18.33421,1
416.814,18.15677,1
416.9664,18.83878,1
417.1188,20.04027,1
417.2712,20.80666,1
417.4236,21.1443,1
417.576,21.09837,1
417.7284,21.21942,1
417.8808,21.09309,1
418.0332,20.43599,1
418.1856,19.61783,1
418.338,19.98701,1
418.4904,19.59053,1
418.6428,18.74925,1
418.7952,18.27579,1
418.9476,19.05888,1
419.1,19.29419,1
419.2524,18.2809,1
419.4048,18.07974,1
419.5572,19.01103,1
419.7096,20.56967,1
419.862,21.35046,1
420.0144,21.24695,1
420.1668,19.60924,1
420.3192,18.33894,1
420.4716,18.27943,1
420.624,18.01822,1
420.7764,17.41489,1
420.9288,17.8378,1
421.0812,17.84698,1
421.2336,17.60318,1
421.386,17.82004,1
421.5384,18.54013,1
421.6908,19.45935,1
421.8432,19.98669,1
421.9956,19.69994,1
422.148,18.71674,1
422.3004,18.85991,1
422.4528,19.18999,1
422.6052,18.44431,1
422.7576,17.99625,1
422.91,18.57947,1
423.0624,19.41188,1
423.2148,20.5112,1
423.3672,21.00073,1
423.5196,20.2372,1
423.672,20.39009,1
423.8244,19.98534,1
423.9768,19.04832,1
424.1292,18.23347,1
424.2816,18.1608,1
424.434,18.30148,1
424.5864,17.79324,1
424.7388,17.73592,1
424.8912,18.34254,1
425.0436,18.44952,1
425.196,19.09157,1
425.3484,19.22182,1
425.5008,18.80199,1
425.6532,18.11876,1
425.8056,18.31482,1
425.958,19.49989,1
426.1104,19.91345,1
426.2628,19.98576,1
426.4152,20.06207,1
426.5676,20.02849,1
426.72,19.75473,1
426.8724,19.15865,1
427.0248,17.58635,1
427.1772,16.13821,1
427.3296,15.70214,1
427.482,16.73262,1
427.6344,18.49828,1
427.7868,20.05542,1
427.9392,21.34001,1
428.0916,22.13446,1
428.244,21.29897,1
428.3964,20.64975,1
428.5488,20.48711,1
428.7012,19.32811,1
428.8536,18.44896,1
429.006,18.55115,1
429.1584,19.89276,1
429.3108,20.69148,1
429.4632,21.14719,1
429.6156,21.88255,1
429.768,22.5123,1
429.9204,22.57141,1
430.0728,22.46974,1
430.2252,22.22612,2
430.3776,21.48033,2
430.53,20.58858,2
430.6824,20.09056,2
430.8348,19.91484,2
430.9872,19.72533,2
431.1396,19.88377,2
431.292,20.22632,2
431.4444,20.81033,2
431.5968,21.91374,2
431.7492,23.71588,2
431.9016,25.26321,2
432.054,26.68353,2
432.2064,27.90704,2
432.3588,29.06276,2
432.5112,29.9669,2
432.6636,30.63432,2
432.816,30.45374,2
432.9684,29.70604,2
433.1208,30.7235,2
433.2732,32.00229,2
433.4256,32.46896,2
433.578,31.38159,2
433.7304,30.22937,2
433.8828,29.40192,2
434.0352,29.56143,2
434.1876,28.95935,2
434.34,27.75146,2
434.4924,27.17708,2
434.6448,28.93929,2
434.7972,29.026,2
434.9496,29.57019,2
435.102,30.31717,2
435.2544,30.40489,2
435.4068,29.39751,2
435.5592,28.37111,2
435.7116,28.13499,2
435.864,28.46385,2
436.0164,29.10873,2
436.1688,29.88837,2
436.3212,30.96832,2
436.4736,31.57198,2
436.626,30.6664,2
436.7784,30.98224,2
436.9308,31.61588,2
437.0832,31.02194,2
437.2356,31.03418,2
437.388,31.63423,2
437.5404,31.99008,2
437.6928,31.60254,2
437.8452,31.45607,2
437.9976,31.692,2
438.15,31.60271,2
438.3024,30.97742,2
438.4548,30.01102,2
438.6072,29.29015,2
438.7596,29.10538,2
438.912,29.8031,2
439.0644,31.00626,2
439.2168,32.81281,2
439.3692,33.58902,2
439.5216,33.85901,2
439.674,32.655,2
439.8264,33.2301,2
439.9788,33.0101,2
440.1312,32.03247,2
440.2836,31.18431,2
440.436,32.23053,2
440.5884,32.80261,2
440.7408,31.96736,2
440.8932,31.70374,2
441.0456,30.69202,2
441.198,29.25467,2
441.3504,28.54552,2
441.5028,28.83633,2
441.6552,28.41452,2
441.8076,28.35866,2
441.96,29.46724,2
442.1124,30.89372,2
442.2648,31.67567,2
442.4172,30.65971,2
442.5696,28.61879,2
442.722,26.93558,2
442.8744,25.33568,2
443.0268,25.54308,2
443.1792,26.9939,2
443.3316,26.87566,2
443.484,26.49942,2
443.6364,25.74341,2
443.7888,25.78899,2
443.9412,27.44429,2
444.0936,29.23907,2
444.246,31.19693,2
444.3984,32.13739,2
444.5508,32.09225,2
444.7032,31.54759,2
444.8556,30.5329,2
445.008,29.36081,2
445.1604,28.27507,2
445.3128,27.48393,2
445.4652,27.66891,2
445.6176,29.32251,2
445.77,30.02081,2
445.9224,29.41969,2
446.0748,27.9662,2
446.2272,27.80898,2
446.3796,28.46364,2
446.532,29.13029,2
446.6844,30.01939,2
446.8368,31.49449,2
446.9892,32.56415,2
447.1416,34.22482,2
447.294,34.69568,2
447.4464,33.28098,2
447.5988,31.97919,2
447.7512,32.03183,2
447.9036,31.76126,2
448.056,30.25864,2
448.2084,28.56839,2
448.3608,27.28131,2
448.5132,27.71378,2
448.6656,28.6274,2
448.818,28.76643,2
448.9704,29.94496,2
449.1228,30.74919,2
449.2752,30.94438,2
449.4276,30.57565,2
449.58,29.94801,2
449.7324,30.55034,2
449.8848,30.90056,2
450.0372,30.65359,2
450.1896,30.65358,2
450.342,32.19949,2
450.4944,34.46796,2
450.6468,35.19736,2
450.7992,34.14941,2
450.9516,34.68576,2
451.104,33.21988,2
451.2564,33.46967,2
451.4088,33.90857,2
451.5612,32.91321,2
451.7136,31.81535,2
451.866,31.48207,2
452.0184,31.66823,2
452.1708,30.87421,2
452.3232,30.66623,2
452.4756,30.60768,2
452.628,29.68214,2
452.7804,28.87102,2
452.9328,29.38564,2
453.0852,29.39713,2
453.2376,30.46404,2
453.39,31.62079,2
453.5424,31.53253,2
453.6948,31.91237,2
453.8472,32.35056,2
453.9996,30.13678,2
454.152,27.77567,2
454.3044,26.19351,2
454.4568,25.15956,2
454.6092,25.4798,2
454.7616,25.92441,2
454.914,26.84015,2
455.0664,26.51839,2
455.2188,27.27243,2
455.3712,28.4579,2
455.5236,29.07704,2
455.676,27.94376,2
455.8284,27.8989,2
455.9808,30.3821,2
456.1332,32.20007,2
456.2856,33.13861,2
456.438,33.38519,2
456.5904,32.72327,2
456.7428,33.23108,2
456.8952,33.54761,2
457.0476,33.0986,2
457.2,31.83199,2
457.3524,30.4766,2
457.5048,29.40082,2
457.6572,28.37809,2
457.8096,27.81497,2
457.962,29.02695,2
458.1144,30.20787,2
458.2668,30.65239,2
458.4192,28.97762,2
458.5716,29.00309,2
458.724,29.61607,2
458.8764,29.61379,2
459.0288,29.88706,2
459.1812,30.53924,2
459.3336,31.90869,2
459.486,34.37526,2
459.6384,33.473,2
459.7908,33.5379,2
459.9432,34.89288,2
460.0956,35.73107,2
460.248,36.79814,2
460.4004,36.56561,2
460.5528,35.44361,2
460.7052,34.96655,2
460.8576,33.62536,2
461.01,32.44678,2
461.1624,32.8249,2
461.3148,32.33875,2
461.4672,32.56959,2
461.6196,35.08022,2
461.772,36.28429,2
461.9244,36.05405,2
462.0768,34.29532,2
462.2292,32.61883,2
462.3816,32.06266,2
462.534,30.88227,2
462.6864,30.19098,2
462.8388,31.54296,2
462.9912,32.37344,2
463.1436,32.37773,2
463.296,32.51413,2
463.4484,34.16721,2
463.6008,35.56337,2
463.7532,35.52087,2
463.9056,35.60842,2
464.058,36.52961,2
464.2104,35.87671,2
464.3628,35.9976,2
464.5152,36.44574,2
464.6676,35.43013,2
464.82,34.11546,2
464.9724,34.64085,2
465.1248,33.99372,2
465.2772,32.87856,2
465.4296,32.18565,2
465.582,32.78934,2
465.7344,32.44524,2
465.8868,31.9533,2
466.0392,32.4481,2
466.1916,34.74683,2
466.344,35.90511,2
466.4964,36.19038,2
466.6488,37.5163,2
466.8012,37.52122,2
466.9536,35.80106,2
467.106,33.56471,2
467.2584,32.78301,2
467.4108,30.92469,2
467.5632,30.59428,2
467.7156,32.23682,2
467.868,33.8156,2
468.0204,35.19994,2
468.1728,35.95881,2
468.3252,35.93318,2
468.4776,37.17042,2
468.63,37.75143,2
468.7824,36.36367,2
468.9348,34.77365,2
469.0872,34.09701,2
469.2396,34.81657,2
469.392,36.28992,2
469.5444,36.52991,2
469.6968,34.25728,2
